latlong
"(34.1731, -118.59315)"
"(33.97533, -118.42387)"
"(34.11133, -118.23602)"
"(34.06273, -118.36103)"
"(34.06159, -118.29758)"
"(34.06248, -118.34882)"
"(34.10473, -118.3846)"
"(34.12327, -118.41814)"
"(34.06222, -118.44712)"
"(34.07785, -118.43196)"
"(34.10099, -118.32937)"
"(33.99012, -118.26196)"
"(34.11919, -118.41878)"
"(34.05028, -118.4922)"
"(34.08337, -118.31988)"
"(34.15288, -118.51105)"
"(34.07745, -118.5526)"
"(34.07338, -118.34425)"
"(33.88019, -118.28272)"
"(34.03674, -118.2434)"
"(34.06164, -118.48455)"
"(34.02018, -118.28086)"
"(34.02828, -118.2468)"
"(34.16622, -118.3967)"
"(34.08366, -118.36067)"
"(34.04041, -118.2583)"
"(34.09811, -118.3683)"
"(34.08387, -118.35784)"
"(34.16455, -118.50621)"
"(34.04889, -118.2451)"
"(33.94339, -118.26535)"
"(34.07771, -118.22492)"
"(34.1909, -118.59257)"
"(34.03237, -118.33658)"
"(34.21347, -118.50092)"
"(33.98432, -118.25922)"
"(34.0597, -118.27911)"
"(34.02923, -118.32108)"
"(34.08521, -118.22198)"
"(34.05385, -118.26115)"
"(34.04277, -118.2542)"
"(34.16895, -118.38082)"
"(34.08428, -118.32679)"
"(34.0763, -118.3534)"
"(34.10083, -118.33849)"
"(33.99083, -118.31908)"
"(33.98812, -118.45194)"
"(34.08782, -118.43784)"
"(34.20373, -118.52753)"
"(34.04856, -118.25348)"
"(34.06741, -118.32894)"
"(34.09662, -118.28529)"
"(34.06798, -118.27288)"
"(34.06222, -118.47401)"
"(34.05825, -118.4883)"
"(34.03669, -118.24313)"
"(34.08358, -118.36736)"
"(34.09783, -118.32747)"
"(33.9961, -118.45652)"
"(34.06263, -118.20329)"
"(34.0408, -118.25894)"
"(34.10181, -118.3208)"
"(34.01322, -118.28039)"
"(34.03279, -118.31817)"
"(34.01138, -118.28253)"
"(34.22308, -118.44896)"
"(34.07653, -118.25632)"
"(34.04058, -118.26853)"
"(34.06807, -118.2731)"
"(34.09027, -118.3276)"
"(34.09511, -118.32681)"
"(33.98733, -118.47318)"
"(34.14042, -118.37701)"
"(34.04355, -118.25466)"
"(34.14071, -118.41625)"
"(34.02201, -118.3753)"
"(34.26152, -118.52363)"
"(34.06186, -118.31737)"
"(34.06894, -118.34667)"
"(34.09814, -118.36591)"
"(34.04322, -118.23729)"
"(34.12452, -118.40942)"
"(34.00871, -118.23969)"
"(34.01146, -118.28295)"
"(34.02813, -118.28222)"
"(34.03707, -118.24395)"
"(34.04442, -118.26422)"
"(34.19408, -118.4625)"
"(34.32306, -118.5027)"
"(34.03723, -118.26568)"
"(34.08392, -118.46959)"
"(34.05666, -118.24835)"
"(34.03869, -118.5087)"
"(34.06237, -118.35809)"
"(34.0206, -118.29084)"
"(33.78836, -118.26329)"
"(34.03286, -118.31288)"
"(33.96195, -118.28249)"
"(34.01144, -118.27297)"
"(34.04735, -118.30952)"
"(34.01418, -118.29024)"
"(34.03871, -118.25381)"
"(33.97715, -118.37067)"
"(34.21027, -118.50093)"
"(34.01514, -118.29024)"
"(34.08354, -118.37009)"
"(34.11406, -118.37545)"
"(34.09733, -118.29418)"
"(34.21324, -118.47511)"
"(34.0619, -118.30094)"
"(33.94379, -118.42359)"
"(34.06517, -118.23706)"
"(34.01756, -118.29025)"
"(34.06457, -118.47908)"
"(34.04634, -118.25255)"
"(34.04195, -118.25959)"
"(34.05369, -118.46307)"
"(34.2166, -118.36373)"
"(34.01385, -118.28255)"
"(34.04174, -118.25687)"
"(34.1455, -118.37004)"
"(34.09597, -118.45919)"
"(34.08879, -118.34215)"
"(34.1017, -118.34073)"
"(34.04096, -118.24753)"
"(33.98893, -118.32103)"
"(34.09814, -118.33442)"
"(34.16145, -118.51879)"
"(34.09826, -118.31015)"
"(34.0763, -118.35344)"
"(34.26922, -118.41302)"
"(34.09631, -118.32508)"
"(34.05271, -118.25179)"
"(34.31033, -118.43442)"
"(33.97451, -118.42531)"
"(34.03598, -118.51726)"
"(34.06069, -118.20081)"
"(34.09819, -118.32178)"
"(34.11397, -118.47385)"
"(34.09821, -118.42574)"
"(34.0971, -118.45285)"
"(34.0631, -118.36501)"
"(34.07786, -118.25939)"
"(34.07229, -118.34423)"
"(34.00344, -118.25677)"
"(34.04581, -118.25257)"
"(34.04142, -118.37693)"
"(34.10731, -118.42183)"
"(34.21347, -118.44218)"
"(34.06991, -118.32716)"
"(34.0823, -118.47823)"
"(33.93194, -118.24719)"
"(34.05685, -118.24763)"
"(34.05464, -118.50843)"
"(34.24647, -118.59207)"
"(34.05436, -118.25543)"
"(34.08561, -118.32895)"
"(34.03166, -118.45665)"
"(34.07629, -118.35578)"
"(34.04246, -118.25738)"
"(34.07256, -118.36158)"
"(34.03189, -118.45753)"
"(34.07907, -118.49884)"
"(34.15466, -118.47285)"
"(33.95957, -118.41378)"
"(34.03423, -118.23247)"
"(33.97754, -118.41714)"
"(34.1129, -118.41988)"
"(34.06786, -118.17779)"
"(34.16312, -118.46639)"
"(34.03756, -118.23167)"
"(33.85627, -118.30374)"
"(34.10078, -118.32968)"
"(34.04806, -118.24754)"
"(34.05956, -118.41375)"
"(34.09739, -118.38001)"
"(33.97384, -118.28247)"
"(34.03251, -118.30697)"
"(34.04107, -118.25479)"
"(34.05326, -118.25292)"
"(34.06161, -118.29461)"
"(34.18402, -118.36177)"
"(34.07229, -118.25046)"
"(34.07635, -118.25591)"
"(34.24624, -118.4193)"
"(34.04586, -118.24048)"
"(34.07229, -118.25027)"
"(34.07052, -118.34422)"
"(34.19626, -118.37921)"
"(33.9922, -118.47186)"
"(34.05103, -118.24074)"
"(34.04246, -118.2557)"
"(34.05211, -118.40654)"
"(34.07598, -118.37831)"
"(34.03163, -118.23399)"
"(34.05646, -118.23975)"
"(34.03598, -118.23013)"
"(34.17954, -118.4527)"
"(34.1008, -118.24399)"
"(34.09397, -118.43534)"
"(34.04357, -118.37641)"
"(34.0298, -118.23877)"
"(34.26852, -118.41846)"
"(34.24309, -118.4678)"
"(34.07799, -118.42968)"
"(34.09184, -118.33841)"
"(34.08675, -118.44996)"
"(34.12936, -118.42465)"
"(34.04058, -118.26439)"
"(34.05125, -118.26481)"
"(34.09787, -118.36238)"
"(34.03608, -118.24052)"
"(34.03467, -118.22307)"
"(34.10177, -118.32877)"
"(34.01561, -118.28665)"
"(34.1865, -118.38806)"
"(34.0689, -118.26337)"
"(34.22159, -118.46627)"
"(34.06697, -118.2359)"
"(34.25989, -118.32197)"
"(34.01803, -118.2884)"
"(34.05095, -118.23318)"
"(34.00322, -118.43505)"
"(34.23547, -118.48429)"
"(34.08291, -118.31774)"
"(34.27276, -118.39208)"
"(34.11856, -118.38831)"
