,ASSETID,the_geom,INT_ID_FRO,INT_ID_TO,STNUM,MAPSHEET,ID,ADRF,ADRT,ZIP_R,ADLF,ADLT,ZIP_L,TDIR,STNAME,STSFX,SFXDIR,STNAME_A,STSFX_A,SECT_ID,SHAPE_Leng,SYMBOL,STREET_DES,PLANNING_S,TOOLTIP
458,568,"MULTILINESTRING ((-118.38877661754752 34.09140345872005, -118.38885115658663 34.0914162770195, -118.38885462710435 34.09141681828905, -118.38885804550331 34.09141724952458, -118.38886148063862 34.09141758052277, -118.38886493077666 34.09141780842693, -118.38886838560956 34.091417936132544, -118.38887184687073 34.091417966496365, -118.38887530077857 34.09141789526929, -118.38887875593406 34.091417722423564, -118.3888821986022 34.091417453728184, -118.38888562874963 34.09141708202725, -118.38888904294922 34.09141661019425, -118.38889319236829 34.09141591416007, -118.38891946099116 34.09141086050889, -118.38894900066309 34.0914056260098, -118.38897865243527 34.09140082336209, -118.38900840081959 34.09139645118431, -118.38903822862777 34.091392512394165, -118.3890681410141 34.0913890055438, -118.38909811734989 34.091385933562, -118.38912815764887 34.09138329931097, -118.38915883628927 34.09138106372968, -118.38918024743444 34.09137981402899, -118.38920166005762 34.091378882044005, -118.38922307930642 34.09137826489582, -118.3892445120286 34.091377955406344, -118.38926595137687 34.09137796075366, -118.38928738011597 34.09137827383727, -118.38930879997979 34.09137889751407, -118.3893302109818 34.09137983464629, -118.38935097817075 34.09138104577567, -118.38935723893977 34.09138196159779, -118.38936292092474 34.09138270897318, -118.3893686128645 34.09138337760076, -118.38937431643943 34.091383958887924, -118.38938003169604 34.09138446285291, -118.38938575514062 34.09138487805746, -118.38939148679982 34.09138521022616, -118.38939723185425 34.091385463635966, -118.38940296790112 34.09138562977189, -118.38940871216256 34.091385712872054, -118.38941446293832 34.09138571723547, -118.38942020814692 34.09138563431394, -118.3894259478083 34.09138546840096, -118.38943168536292 34.09138521948543, -118.3894374190839 34.091384886141775, -118.38944314552407 34.09138446694985, -118.3894488595561 34.09138396908223, -118.38945456457374 34.09138338250954, -118.38946025548975 34.09138272299135, -118.38946593051713 34.09138197622149, -118.38979654150022 34.091330716728194))",13035,13038,2643,144B169,23296,9001,9049,90069,9000,9048,90069,W,SHOREHAM,DR,,,,4982500,312.414211176,4,Local Street,,SHOREHAM DR  \nStreet Designation: Local Street
459,612,"MULTILINESTRING ((-118.21815275910654 34.12482844660959, -118.21858015308105 34.12576592472899))",16048,15214,1274,157-5A221,27042,1550,1578,90041,1551,1579,90041,W,AVENUE 45,,,,,0333500,364.863482016,4,Local Street,,AVENUE 45    \nStreet Designation: Local Street
460,571,"MULTILINESTRING ((-118.55393688439669 34.04184768497527, -118.55442122937657 34.04188390398325, -118.55443921467246 34.041885520231894, -118.5544571673208 34.04188739853709, -118.55447507182076 34.04188953467644, -118.55449293334894 34.041891931488585, -118.55451073640451 34.041894584751134, -118.55452848620197 34.0418975030274, -118.55454616543594 34.041900669222414, -118.5545637897214 34.04190410473257, -118.55458131765594 34.04190778827998, -118.55459878538989 34.04191172685472, -118.55461615509198 34.04191591919931, -118.55463344392564 34.041920360941425, -118.5546506278605 34.04192505791621, -118.55466772057422 34.04192999861142, -118.55468469804578 34.04193519029329, -118.554701570543 34.04194062575876, -118.55471832432201 34.041946306502275, -118.55473495247779 34.04195222826191, -118.55475145847727 34.04195839531544, -118.55476783537736 34.041964797676435, -118.55478406771509 34.04197143684719, -118.55480016919658 34.041978305608765, -118.5548161072428 34.041985416991714, -118.55483191268527 34.04199275368007, -118.55484755289758 34.042000321548564, -118.55486302955157 34.04200811343368, -118.55487834609514 34.04201613075067, -118.55489348700827 34.042024366415085, -118.55490845746755 34.04203282326551, -118.55492324539135 34.04204149420158, -118.5549378473603 34.04205038210145, -118.55495226847502 34.042059478354524, -118.55496649151533 34.04206877874657, -118.5549805148284 34.04207829330344, -118.55499434171989 34.04208800197336, -118.5550087652733 34.04209850078309, -118.55524462205655 34.04229095597238))",13569,13565,4881,126B117,23393,300,332,90272,301,333,90272,W,LOS LIONES,DR,,,,3322500,444.99169756599997,3,Collector Street,,LOS LIONES DR  \nStreet Designation: Collector Street
461,572,"MULTILINESTRING ((-118.45813533415502 34.04283463313118, -118.45866422733035 34.04260162807034, -118.45917996625597 34.04237441408085))",14202,14211,2844,126B149,24251,11801,11849,90025,11800,11848,90025,W,SANTA MONICA,BLVD,,,,4812000,358.05393815599996,1,Major Highway - Class II,,SANTA MONICA BLVD  \nStreet Designation: Major Highway - Class II
462,573,"MULTILINESTRING ((-118.19048968150302 34.11936488004039, -118.18900325829506 34.11910011623483))",15337,15345,6705,154-5A229,26076,5900,5998,90042,5901,5999,90042,N,FAYETTE,ST,,,,1929200,460.097246691,4,Local Street,,FAYETTE ST  \nStreet Designation: Local Street
463,574,"MULTILINESTRING ((-118.19695645418395 34.11838030050852, -118.19547123407678 34.11811626977678))",15356,15363,8444,154-5A227,26095,5600,5648,90042,5601,5649,90042,N,BUCHANAN,ST,,,,0774700,459.690523756,4,Local Street,,BUCHANAN ST  \nStreet Designation: Local Street
464,575,"MULTILINESTRING ((-118.45563816618935 34.03826488117381, -118.4565899356673 34.037695458594925))",14271,14262,4117,126B149,24714,11851,11899,90025,11850,11898,90025,W,NEBRASKA,AVE,,,,3871000,355.089493406,3,Collector Street,,NEBRASKA AVE  \nStreet Designation: Collector Street
465,576,"MULTILINESTRING ((-118.27319350740234 34.101106379918775, -118.27316302850225 34.101336600629104, -118.27304772678785 34.102207558728416, -118.27304280759098 34.102247999404774, -118.2730386915178 34.10228886762186, -118.27303602521943 34.102321659245185, -118.27303348925179 34.102361698097674, -118.27303175331542 34.102402797082085, -118.27303088380464 34.10244368658689, -118.2730307801755 34.102468327542695, -118.27303125024797 34.102508489840815, -118.27303259395212 34.102549594747394, -118.27303480297343 34.10259067623098, -118.27303787037532 34.102631717132944, -118.2730417978561 34.10267271029349, -118.27304658535625 34.10271363710723, -118.27305223112862 34.10275448899095, -118.27305873169612 34.10279525450281, -118.27306608528806 34.102835917903754, -118.2730742987642 34.10287647202209, -118.27308335485097 34.10291689542898, -118.27309322035148 34.102957032199974, -118.27310035734864 34.10298404687172, -118.2731866650734 34.10330168803945, -118.27323943534093 34.10349590512298))",15139,15142,5728,148-5A205,25812,2300,2430,90027,2241,2431,90027,N,HYPERION,AVE,,,,2723700,878.461169496,0,,,
466,577,"MULTILINESTRING ((-118.18933011728437 34.11809192692492, -118.18785691822306 34.11782999787642, -118.18708910702367 34.117693477586705))",15364,15369,1348,154-5A229,26102,6000,6058,90042,6001,6059,90042,N,YORK,BLVD,,,,6159000,693.622558901,1,Major Highway - Class II,,YORK BLVD  \nStreet Designation: Major Highway - Class II
467,578,"MULTILINESTRING ((-118.2834889020865 33.73964815949738, -118.28348963438084 33.73919475676555, -118.28349036814359 33.73874128393371))",14467,14471,8078,015B201,24791,501,599,90731,500,598,90731,S,CENTRE,ST,,,,1062900,330.039849932,2,Secondary Highway,,CENTRE ST  \nStreet Designation: Secondary Highway
468,579,"MULTILINESTRING ((-118.2857119431799 33.73602804569172, -118.28571415024928 33.73557463535724, -118.28571636142571 33.73512092879658))",14483,14488,4422,015B201,24814,901,999,90731,900,998,90731,S,MESA,ST,,,,3669400,330.130281414,4,Local Street,,MESA ST  \nStreet Designation: Local Street
469,580,"MULTILINESTRING ((-118.18623547941954 34.12018058992896, -118.18497578001185 34.12018200782011))",15317,15316,4438,156A231,26049,6066,6098,90042,6067,6099,90042,N,MERIDIAN,ST,,,,3661300,381.26879635800003,3,Collector Street,,MERIDIAN ST  \nStreet Designation: Collector Street
470,581,"MULTILINESTRING ((-118.19346127535154 34.11989412587338, -118.19249342949047 34.119721762404495, -118.19197593164841 34.11962959437019))",15330,15333,6705,156A229,26063,5700,5798,90042,5701,5799,90042,N,FAYETTE,ST,,,,1929400,459.757270562,4,Local Street,,FAYETTE ST  \nStreet Designation: Local Street
471,582,"MULTILINESTRING ((-118.54194957503424 34.059623378374155, -118.54240954630829 34.05927695841741))",13604,13605,6968,132B121,23447,16401,16499,90272,16400,16498,90272,W,EL HITO,PL,,,,1748200,187.89127409900001,4,Local Street,,EL HITO PL  \nStreet Designation: Local Street
472,583,"MULTILINESTRING ((-118.28355821818589 33.732392093758875, -118.28572961148416 33.732399882233096))",14523,14522,1185,015B201,24937,300,398,90731,301,399,90731,W,13TH,ST,,,,6373200,660.262070589,4,Local Street,,13TH ST  \nStreet Designation: Local Street
473,584,"MULTILINESTRING ((-118.28355821818589 33.732392093758875, -118.28356275854833 33.731484888455185))",14523,10362,8078,012B201,24941,1301,1399,90731,1300,1398,90731,S,CENTRE,ST,,,,1063700,330.16278246,3,Collector Street,,CENTRE ST  \nStreet Designation: Collector Street
474,585,"MULTILINESTRING ((-118.24409608718751 34.11608378213032, -118.24399425684398 34.11615377520979, -118.24348542423883 34.1165042925425))",14949,14953,6627,154-5A213,25862,3100,3198,90065,3101,3119,90065,N,FLETCHER,DR,,,,1998500,239.964328897,2,Secondary Highway,,FLETCHER DR  \nStreet Designation: Secondary Highway
475,586,"MULTILINESTRING ((-118.23674891480692 34.124591672903655, -118.2367434058449 34.12458973728258, -118.23671930051316 34.124581659658006, -118.2366950292634 34.12457393728751, -118.23667060413365 34.12456656728498, -118.2366324058844 34.12455592393063, -118.23659534876127 34.1245453341467, -118.23655774570466 34.124535206261555, -118.2365199394248 34.12452562833757, -118.23648194542118 34.12451660463767, -118.23644376883969 34.12450812942694, -118.23640541658344 34.124500209847646, -118.23636690587692 34.124492851590674, -118.23632824702862 34.124486048910924, -118.23628945037945 34.12447980751275, -118.23625052799918 34.12447413595967, -118.23623683137285 34.12447234512604))",15185,15186,1348,156B213,25904,3800,3816,90065,3801,3813,90065,N,YORK,BLVD,,,,6162300,161.289553382,0,,,
476,587,"MULTILINESTRING ((-118.44319998577328 34.04784257464793, -118.44123456836633 34.0455636267718, -118.44075153282492 34.04500352688567))",17099,17100,8820,129B153,28644,1701,1899,90025,1700,1898,90025,S,BENTLEY,AVE,,,,0540700,1271.85563741,4,Local Street,,BENTLEY AVE  \nStreet Designation: Local Street
477,588,"MULTILINESTRING ((-118.39804798771314 34.04486270984628, -118.39788683556917 34.043909568829285, -118.39788455219943 34.04389687455995, -118.39788186156393 34.04388349895586, -118.39787888745292 34.04387016579029, -118.39787563848309 34.043856879328274, -118.3978721112434 34.04384364530594, -118.39786830744632 34.043830462286344, -118.39786422711923 34.04381733599418, -118.39786146630057 34.04380908570512))",17118,17119,8134,126B165,28658,2101,2299,90034,2100,2298,90034,S,CASTLE HEIGHTS,AVE,,,,1008700,387.679792255,4,Local Street,,CASTLE HEIGHTS AVE  \nStreet Designation: Local Street
478,589,"MULTILINESTRING ((-118.43860317845355 34.04402068378266, -118.43737153064107 34.04259242105231))",17113,17132,8311,126B153,28670,2001,2099,90025,2000,2098,90025,S,CAMDEN,AVE,,,,0900500,639.830521754,4,Local Street,,CAMDEN AVE  \nStreet Designation: Local Street
479,590,"MULTILINESTRING ((-118.43908418903011 34.029307886391635, -118.43993764735605 34.028837775111576))",17753,17742,3218,123B153,29864,11501,11555,90064,11500,11554,90064,W,RICHLAND,AVE,,,,4511100,310.065265963,4,Local Street,,RICHLAND AVE  \nStreet Designation: Local Street
480,591,"MULTILINESTRING ((-118.44067559628411 34.02977163976472, -118.43993764735605 34.028837775111576))",17670,17742,7752,123B153,29876,2501,2599,90064,2500,2598,90064,S,COOLIDGE,AVE,,,,1332800,406.8096258,4,Local Street,,COOLIDGE AVE  \nStreet Designation: Local Street
481,1859,"MULTILINESTRING ((-118.45998750871719 33.97350207185201, -118.45960732295707 33.973700656568035))",45377,45347,26,102A147,69156,100,108,90292,101,109,90292,E,LIGHTHOUSE,MALL,,,,walk,136.052462024,0,,,
482,592,"MULTILINESTRING ((-118.48358760644695 34.06013118505984, -118.48374527016279 34.06026654002192, -118.48387260772996 34.06040284637927, -118.48399866795779 34.06054775777174, -118.4841185759161 34.060696247353036, -118.48423217744343 34.06084812541071, -118.48433934597065 34.061003216433136, -118.48443994443393 34.06116131489522, -118.48453385490498 34.061322253836735, -118.48462096083242 34.06148580761211, -118.48470114586051 34.06165178492288, -118.48492236967361 34.06213383062413, -118.48612983714817 34.064379450210545, -118.48615387466545 34.06441934533663, -118.48617621886646 34.06445016348016, -118.48622133291799 34.06450070055628, -118.48627351028837 34.064546291592045, -118.4863319799872 34.06458624698455, -118.48639586496552 34.06461997487956, -118.48644427886354 34.064639969765075, -118.48649461173154 34.0646563760519, -118.48665111833849 34.06469253583891, -118.48677662474202 34.064729691966704, -118.48689775524316 34.06477581772995, -118.48701360142203 34.06483054040093, -118.48708019781472 34.06486734265937, -118.48714439295867 34.06490699405747, -118.48756952646538 34.06518925630929))",17770,12662,8202,135B137,29896,180,598,90049,181,599,90049,N,CARMELINA,AVE,,,,0973000,2272.49566479,4,Local Street,,CARMELINA AVE  \nStreet Designation: Local Street
483,593,"MULTILINESTRING ((-118.21387226784499 34.14285955042041, -118.21389625624597 34.14286177354549, -118.21392188100747 34.14286376764299, -118.21394742047117 34.142865388346735, -118.21399573999942 34.14286721631817, -118.21402175021932 34.142867821462644, -118.21404777497082 34.14286805160534, -118.21407382628416 34.14286789956903, -118.21410160985292 34.142867325121976, -118.21425293966001 34.14286301535218, -118.21461623061457 34.14285266752034, -118.2146315008554 34.142852266871145, -118.21467367069678 34.14285159662221, -118.21471617603217 34.14285153544753, -118.21475867777774 34.14285208681155, -118.2148011570186 34.1428532579037, -118.21484360514202 34.14285504587704, -118.21488601181383 34.142857447887536, -118.21492835810096 34.14286046396893, -118.21497063885147 34.14286409842399, -118.21499660948588 34.142866709950695))",16409,16401,5895,163-5A221,27813,2201,2249,90041,2200,2248,90041,W,HILL,DR,,,,2589000,340.653864264,3,Collector Street,,HILL DR  \nStreet Designation: Collector Street
484,594,"MULTILINESTRING ((-118.44054013065882 34.04069891824534, -118.43935546731407 34.03932520183902))",17162,17187,7695,126B153,28715,2101,2199,90025,2100,2198,90025,S,COTNER,AVE,,,,1365900,615.412631659,3,Collector Street,,COTNER AVE  \nStreet Designation: Collector Street
485,595,"MULTILINESTRING ((-118.41857950827344 34.038241455514694, -118.41841765913927 34.03814965759641))",17211,17213,4729,126B161,28736,2747,2749,90064,2740,2748,90064,S,MANNING,AVE,,,,3454300,59.3329231812,4,Local Street,,MANNING AVE  \nStreet Designation: Local Street
486,596,"MULTILINESTRING ((-118.29944780644045 33.76441616328078, -118.30032586333867 33.76437394762442, -118.30214418369991 33.764286498674565, -118.30216236922023 33.76428549701194, -118.30217982056243 33.764284276793475, -118.30219725560671 33.76428281331859, -118.30221463829183 33.76428108521061, -118.30223199267898 33.764279112445266, -118.30224930157107 33.764276877891874, -118.3022665615872 33.76427439443938, -118.30228376415454 33.7642716606781, -118.3023009109813 33.76426867517266, -118.30231799009339 33.76426544367779, -118.30233519497344 33.764261925635296, -118.30234288958015 33.76426026048717, -118.30256525672324 33.76421147059645))",17779,17780,2479,024B193,29921,1000,1198,90731,1001,1199,90731,W,STATLER,ST,,,,5103500,952.065973142,4,Local Street,,STATLER ST  \nStreet Designation: Local Street
487,597,"MULTILINESTRING ((-118.29617955294297 33.76415445117296, -118.29703106277401 33.764051715857796, -118.29704131736307 33.76405050412843, -118.2970733000319 33.764047034801486, -118.2971050839445 33.764044053977486, -118.29713692608236 33.764041548141705, -118.29716881953118 33.76403950013745, -118.29720074889524 33.764037917158475, -118.2972327056075 33.764036799225835, -118.29726467597051 33.76403614923568, -118.29729666511527 33.764035964312995, -118.29732863705856 33.764036244546745, -118.29736139208109 33.76403700799559, -118.29888180277185 33.76408364955566, -118.29895580754672 33.76408537632558, -118.2990290579428 33.76408602011585, -118.29910231994772 33.764085593335544, -118.29917555761064 33.764084106091985, -118.29924898845789 33.764081533514954, -118.29927678083827 33.76408028800403, -118.29942428856921 33.76407323621903))",17781,17782,2479,024B197,29922,800,998,90731,801,999,90731,W,STATLER,ST,,,,5103400,989.6537394239999,4,Local Street,,STATLER ST  \nStreet Designation: Local Street
488,598,"MULTILINESTRING ((-118.393129846166 34.03853874999066, -118.39327638236938 34.038574780940614, -118.39328407822659 34.038575710475456, -118.39329093764016 34.03857644093691, -118.3932978120417 34.03857706830371, -118.3933046928288 34.03857759117259, -118.39331158349347 34.03857802098179, -118.39331849082478 34.03857833910365, -118.39332539774585 34.038578569924006, -118.39333230933323 34.03857869625216, -118.39333922045643 34.03857872382943, -118.39334613623915 34.03857864548332, -118.39335304125645 34.03857847128227, -118.39335994923422 34.03857819545695, -118.39336684813198 34.03857781661529, -118.39337373455172 34.03857734335549, -118.39338061532958 34.03857676706826, -118.39338747843844 34.038576089223845, -118.39339433077488 34.038575314093436, -118.39340116029159 34.03857443885385, -118.39340797215931 34.03857346635066, -118.39341476635794 34.038572392290355, -118.39342153429175 34.03857121670092, -118.39342827772695 34.038569949594965, -118.39343498801402 34.038568579551146, -118.39344167722061 34.038567113686085, -118.39344833161373 34.03856555633814, -118.39345494598221 34.03856389607475, -118.39346153239357 34.03856214001255, -118.39346808055316 34.03856029247861, -118.39347458870824 34.03855834632283, -118.39348104658437 34.038556310165724, -118.39348747133243 34.03855417536426, -118.39349384579486 34.03855194913042, -118.39350017340983 34.03854963145291, -118.39350645247164 34.03854722519968, -118.39351267609031 34.03854472753077, -118.39351884939634 34.038542132704855, -118.39352496558051 34.03853945505587, -118.39353102632147 34.038536685991346, -118.39353703165965 34.038533834098175, -118.39354297123316 34.038530889391936, -118.39354885368472 34.03852786186269, -118.39355466352202 34.038524747267445, -118.39356041107999 34.03852154986602, -118.39356609291366 34.03851826823852, -118.39357169702272 34.03851490957995, -118.39357724055137 34.038511463816235, -118.39358270978698 34.03850793957908, -118.3935881030373 34.03850434259884, -118.39359341679008 34.03850065714391, -118.39359865285866 34.03849690324496, -118.39360381119593 34.03849307088386, -118.39360888494554 34.03848916437659, -118.39361387755251 34.038485185143045, -118.39361879074944 34.038481136040026, -118.39362361420812 34.03847701423876, -118.39362834964088 34.03847281830255, -118.39363299710163 34.038468559680695, -118.39363754798127 34.03846423553895, -118.39364202288911 34.03845984151652, -118.39364639607196 34.03845538485331, -118.39365067613885 34.03845086838368, -118.39365485962473 34.03844628639419, -118.39365895000141 34.03844164602941, -118.39366294037892 34.03843694444947, -118.39366683079105 34.03843218881025, -118.39367062121077 34.038427373386995, -118.39367431168529 34.03842250819801, -118.39367789703032 34.03841758753529, -118.39368137555357 34.03841261712926, -118.39368475586427 34.038407599814214, -118.39368802932634 34.038402527031074, -118.3936911977128 34.038397410223716, -118.39369336891855 34.03839373930455, -118.39369727193234 34.038386912695145, -118.39370004149478 34.03838180005036, -118.39370277069554 34.038376512932246, -118.39370538795781 34.03837118467465, -118.39370788987024 34.03836582101341, -118.39371028675426 34.0383604233461, -118.39371256656942 34.03835499028084, -118.39371473105494 34.038349526105485, -118.3937167836357 34.03834402794648, -118.39371871403739 34.03833850442448, -118.39372053256123 34.03833295264354, -118.39372224084559 34.03832735542405, -118.39372374596172 34.03832205798521, -118.39386791382408 34.03779395051454, -118.39394129737776 34.03752601610677, -118.39398834238364 34.03735278769103, -118.39407184900209 34.0370468722436))",17248,17249,3965,126B165,28762,2701,2899,90034,2700,2898,90034,S,OAKHURST,AVE,,,,3989400,702.456974009,4,Local Street,,OAKHURST AVE  \nStreet Designation: Local Street
